% Model,cables-simple.mph
% Version,COMSOL 5.5.0.359
% Date,"Sep 28 2023, 12:01"
% Table,Evaluation Group 1 -
% Twarm,contact (mm),"Temperature (K), Point: 1","Twarm, Point: 1","Tcold, Point: 1","T-Tcold (K), Point: 1","contact (cm), Point: 1"
21,4,20.015624807204535,21,20,0.015624807204535074,0.4
21,5,20.01055422945115,21,20,0.0105542294511487,0.5
21,6,20.007206972680617,21,20,0.007206972680616985,0.6
21,7,20.00494588513476,21,20,0.0049458851347594646,0.7000000000000001
21,8,20.003402474754967,21,20,0.003402474754967244,0.8
21,9.000000000000002,20.002343568931035,21,20,0.002343568931035378,0.9000000000000001
21,10,20.00161533629417,21,20,0.0016153362941686567,1
21,11,20.001113918702586,21,20,0.0011139187025861474,1.0999999999999999
21,12,20.000768435219147,21,20,7.684352191468236E-4,1.2
21,13.000000000000002,20.00053026344412,21,20,5.302634441193277E-4,1.3
21,14,20.000366015384603,21,20,3.660153846034575E-4,1.4000000000000001
21,15,20.00025272594792,21,20,2.5272594792014047E-4,1.5
21,16,20.00017455384031,21,20,1.7455384030995447E-4,1.6
21,17,20.000120598693755,21,20,1.2059869375491417E-4,1.7000000000000002
21,18.000000000000004,20.000083349883994,21,20,8.334988399383292E-5,1.8000000000000003
21,19,20.000057625878927,21,20,5.76258789273254E-5,1.9
21,20,20.00003985324823,21,20,3.985324822863845E-5,2
22,4,20.03202374627462,22,20,0.032023746274621345,0.4
22,5,20.02163307761579,22,20,0.02163307761578892,0.5
22,6,20.014773075137395,22,20,0.014773075137394898,0.6
22,7,20.0101387014391,22,20,0.010138701439100117,0.7000000000000001
22,8,20.006975077888953,22,20,0.0069750778889527965,0.8
22,9.000000000000002,20.00480445959331,22,20,0.004804459593309218,0.9000000000000001
22,10,20.00331161768562,22,20,0.0033116176856182733,1
22,11,20.00228370305281,22,20,0.0022837030528108926,1.0999999999999999
22,12,20.001575437769915,22,20,0.001575437769915311,1.2
22,13.000000000000002,20.001087158563905,22,20,0.0010871585639051773,1.3
22,14,20.000750425135276,22,20,7.504251352763447E-4,1.4000000000000001
22,15,20.00051816069546,22,20,5.181606954600682E-4,1.5
22,16,20.000357890822617,22,20,3.5789082261672434E-4,1.6
22,17,20.00024726935427,22,20,2.4726935426855334E-4,1.7000000000000002
22,18.000000000000004,20.00017089891808,22,20,1.708989180784215E-4,1.8000000000000003
22,19,20.0001181567729,22,20,1.1815677289916948E-4,1.9
22,20,20.00008171687327,22,20,8.171687327163113E-5,2
23,4,20.049178941769163,23,20,0.04917894176916349,0.4
23,5,20.03322471310103,23,20,0.033224713101031256,0.5
23,6,20.02269035532976,23,20,0.022690355329761047,0.6
23,7,20.01557305891344,23,20,0.015573058913439297,0.7000000000000001
23,8,20.010714137393908,23,20,0.010714137393907919,0.8
23,9.000000000000002,20.007380162497984,23,20,0.007380162497984344,0.9000000000000001
23,10,20.005087125620648,23,20,0.0050871256206477256,1
23,11,20.003508174476195,23,20,0.003508174476195336,1.0999999999999999
23,12,20.002420198569077,23,20,0.0024201985690766037,1.2
23,13.000000000000002,20.00167012954082,23,20,0.001670129540819687,1.3
23,14,20.00115284722182,23,20,0.0011528472218209629,1.4000000000000001
23,15,20.000796041539886,23,20,7.960415398855503E-4,1.5
23,16,20.00054983023794,23,20,5.498302379400855E-4,1.6
23,17,20.000379887639046,23,20,3.798876390455064E-4,1.7000000000000002
23,18.000000000000004,20.000262561520806,23,20,2.6256152080605943E-4,1.8000000000000003
23,19,20.00018153376296,23,20,1.815337629587077E-4,1.9
23,20,20.000125550306148,23,20,1.2555030614791463E-4,2
24,4,20.067072867882185,24,20,0.06707286788218525,0.4
24,5,20.045317544117722,24,20,0.045317544117722264,0.5
24,6,20.03095102662694,24,20,0.030951026626940603,0.6
24,7,20.021243681988892,24,20,0.02124368198889215,0.7000000000000001
24,8,20.014616060443633,24,20,0.014616060443632506,0.8
24,9.000000000000002,20.010068222926247,24,20,0.010068222926246762,0.9000000000000001
24,10,20.006940179414258,24,20,0.006940179414257841,1
24,11,20.00478618057352,24,20,0.004786180573521648,1.0999999999999999
24,12,20.003301926622292,24,20,0.0033019266222922283,1.2
24,13.000000000000002,20.00227863305663,24,20,0.0022786330566297863,1.3
24,14,20.001572908252683,24,20,0.0015729082526831917,1.4000000000000001
24,15,20.00108611174945,24,20,0.0010861117494513906,1.5
24,16,20.00075019550554,24,20,7.501955055388976E-4,1.6
24,17,20.000518332060082,24,20,5.183320600821162E-4,1.7000000000000002
24,18.000000000000004,20.00035825408468,24,20,3.582540846807092E-4,1.8000000000000003
24,19,20.000247699296608,24,20,2.4769929660806156E-4,1.9
24,20,20.0001713139232,24,20,1.7131392320024474E-4,2
25,4,20.085688341775445,25,20,0.0856883417754446,0.4
25,5,20.05790021330241,25,20,0.057900213302410464,0.5
25,6,20.03954746392378,25,20,0.03954746392377828,0.6
25,7,20.027145406674894,25,20,0.027145406674893735,0.7000000000000001
25,8,20.01867733132928,25,20,0.018677331329278957,0.8
25,9.000000000000002,20.012866239451153,25,20,0.01286623945115295,0.9000000000000001
25,10,20.008869135197905,25,20,0.00886913519790511,1
25,11,20.006116594374827,25,20,0.0061165943748271445,1.0999999999999999
25,12,20.00421984849787,25,20,0.004219848497868384,1.2
25,13.000000000000002,20.002912137922436,25,20,0.0029121379224363864,1.3
25,14,20.002010243213334,25,20,0.0020102432133342063,1.4000000000000001
25,15,20.001388120378937,25,20,0.0013881203789374297,1.5
25,16,20.000958814042185,25,20,9.588140421854519E-4,1.6
25,17,20.000662483891798,25,20,6.624838917979048E-4,1.7000000000000002
25,18.000000000000004,20.000457894911932,25,20,4.578949119320441E-4,1.8000000000000003
25,19,20.000316597141325,25,20,3.165971413245927E-4,1.9
25,20,20.000218969013943,25,20,2.1896901394313772E-4,2
26,4,20.10500851737743,26,20,0.10500851737743133,0.4
26,5,20.07096159289653,26,20,0.07096159289653059,0.5
26,6,20.048472200021266,26,20,0.04847220002126562,0.6
26,7,20.033273177901325,26,20,0.03327317790132511,0.7000000000000001
26,8,20.02289450953649,26,20,0.022894509536488528,0.8
26,9.000000000000002,20.015771862559287,26,20,0.015771862559287086,0.9000000000000001
26,10,20.010872384939088,26,20,0.01087238493908771,1
26,11,20.007498313644692,26,20,0.007498313644692445,1.0999999999999999
26,12,20.005173207835657,26,20,0.005173207835657223,1.2
26,13.000000000000002,20.00357012473186,26,20,0.0035701247318584706,1.3
26,14,20.002464495222895,26,20,0.00246449522289538,1.4000000000000001
26,15,20.00170182209798,26,20,0.0017018220979814203,1.5
26,16,20.001175517141917,26,20,0.001175517141916771,1.6
26,17,20.000812227086616,26,20,8.122270866159909E-4,1.7000000000000002
26,18.000000000000004,20.00056140415484,26,20,5.614041548405169E-4,1.8000000000000003
26,19,20.000388172342973,26,20,3.8817234297283676E-4,1.9
26,20,20.000268477751558,26,20,2.6847775155758313E-4,2
27,4,20.12501687964199,27,20,0.12501687964198993,0.4
27,5,20.08449078027605,27,20,0.08449078027604884,0.5
27,6,20.057717922268505,27,20,0.05771792226850536,0.6
27,7,20.039622047051502,27,20,0.03962204705150185,0.7000000000000001
27,8,20.027264227959623,27,20,0.027264227959623355,0.8
27,9.000000000000002,20.018782793372235,27,20,0.018782793372235318,0.9000000000000001
27,10,20.01294835553102,27,20,0.012948355531019473,1
27,11,20.008930260237978,27,20,0.00893026023797816,1.0999999999999999
27,12,20.006161264892246,27,20,0.006161264892245555,1.2
27,13.000000000000002,20.004252085540916,27,20,0.004252085540915829,1.3
27,14,20.00293531530717,27,20,0.002935315307169617,1.4000000000000001
27,15,20.00202697703247,27,20,0.0020269770324716774,1.5
27,16,20.00140013986415,27,20,0.001400139864148997,1.6
27,17,20.000967448195745,27,20,9.674481957446801E-4,1.7000000000000002
27,18.000000000000004,20.00066870375995,27,20,6.687037599490964E-4,1.8000000000000003
27,19,20.000462371186984,27,20,4.623711869840008E-4,1.9
27,20,20.000319803164924,27,20,3.198031649240818E-4,2
28,4,20.14569723925632,28,20,0.1456972392563216,0.4
28,5,20.098477093823785,28,20,0.09847709382378511,0.5
28,6,20.06727746945984,28,20,0.06727746945983881,0.6
28,7,20.04618716968198,28,20,0.046187169681978446,0.7000000000000001
28,8,20.031783191251446,28,20,0.031783191251445686,0.8
28,9.000000000000002,20.021896782462857,28,20,0.02189678246285709,0.9000000000000001
28,10,20.01509550795098,28,20,0.015095507950981357,1
28,11,20.01041137950293,28,20,0.010411379502929918,1.0999999999999999
28,12,20.00718329611911,28,20,0.007183296119109173,1.2
28,13.000000000000002,20.004957523570507,28,20,0.00495752357050705,1.3
28,14,20.003422362190317,28,20,0.0034223621903173296,1.4000000000000001
28,15,20.002363350616715,28,20,0.0023633506167151097,1.5
28,16,20.001632520929583,28,20,0.0016325209295828813,1.6
28,17,20.00112803629664,28,20,0.0011280362966417101,1.7000000000000002
28,18.000000000000004,20.00077971741695,28,20,7.797174169503762E-4,1.8000000000000003
28,19,20.00053914116123,28,20,5.391411612301056E-4,1.9
28,20,20.00037290911383,28,20,3.72909113828257E-4,2
29,4,20.167033727786887,29,20,0.16703372778688674,0.4
29,5,20.112910069134855,29,20,0.11291006913485546,0.5
29,6,20.077143828978834,29,20,0.07714382897883354,0.6
29,7,20.052963803422724,29,20,0.052963803422724,0.7000000000000001
29,8,20.036448174302755,29,20,0.036448174302755376,0.8
29,9.000000000000002,20.025111628766762,29,20,0.025111628766762095,0.9000000000000001
29,10,20.01731233648497,29,20,0.017312336484970103,1
29,11,20.011940639732384,29,20,0.011940639732383573,1.0999999999999999
29,12,20.008238593775193,29,20,0.008238593775192982,1.2
29,13.000000000000002,20.005685952932968,29,20,0.005685952932967808,1.3
29,14,20.0039253021021,29,20,0.003925302102100403,1.4000000000000001
29,15,20.002710713458217,29,20,0.002710713458217384,1.5
29,16,20.001872502625314,29,20,0.001872502625314354,1.6
29,17,20.00129388292519,29,20,0.0012938829251893935,1.7000000000000002
29,18.000000000000004,20.00089437051095,29,20,8.94370510948761E-4,1.8000000000000003
29,19,20.000618430923716,29,20,6.184309237156072E-4,1.9
29,20,20.000427760264927,29,20,4.2776026492674646E-4,2
30,4,20.189010793249945,30,20,0.1890107932499454,0.4
30,5,20.1277794555456,30,20,0.12777945554559977,0.5
30,6,20.087310134183397,30,20,0.08731013418339728,0.6
30,7,20.05994730605328,30,20,0.05994730605328158,0.7000000000000001
30,8,20.041256020849026,30,20,0.04125602084902624,0.8
30,9.000000000000002,20.028425178583365,30,20,0.02842517858336535,0.9000000000000001
30,10,20.019597368017223,30,20,0.019597368017223005,1
30,11,20.01351703166029,30,20,0.013517031660288836,1.0999999999999999
30,12,20.009326465571437,30,20,0.009326465571437126,1.2
30,13.000000000000002,20.006436898381914,30,20,0.006436898381913636,1.3
30,14,20.004443808601373,30,20,0.004443808601372723,1.4000000000000001
30,15,20.00306884121363,30,20,0.0030688412136292698,1.5
30,16,20.00211993071738,30,20,0.0021199307173809245,1.6
30,17,20.00146488201516,30,20,0.0014648820151599296,1.7000000000000002
30,18.000000000000004,20.001012590080123,30,20,0.0010125900801227772,1.8000000000000003
30,19,20.000700190271832,30,20,7.001902718322128E-4,1.9
30,20,20.000484322070335,30,20,4.843220703349971E-4,2
35,4,20.307982133156315,35,20,0.3079821331563153,0.4
35,5,20.208328369763798,35,20,0.2083283697637981,0.5
35,6,20.142410449529713,35,20,0.14241044952971293,0.6
35,7,20.097812177840737,35,20,0.09781217784073704,0.7000000000000001
35,8,20.06733240553336,35,20,0.06733240553336017,0.8
35,9.000000000000002,20.046401308534328,35,20,0.04640130853432822,0.9000000000000001
35,10,20.03199621676609,35,20,0.03199621676608899,1
35,11,20.02207215901021,35,20,0.022072159010210868,1.0999999999999999
35,12,20.0152312497992,35,20,0.015231249799199986,1.2
35,13.000000000000002,20.010513451126727,35,20,0.010513451126726636,1.3
35,14,20.00725890846488,35,20,0.00725890846488042,1.4000000000000001
35,15,20.005013441714237,35,20,0.005013441714236677,1.5
35,16,20.00346360302592,35,20,0.0034636030259207473,1.6
35,17,20.00239361325418,35,20,0.0023936132541813038,1.7000000000000002
35,18.000000000000004,20.00165474239064,35,20,0.0016547423906416725,1.8000000000000003
35,19,20.001144350167504,35,20,0.0011443501675039158,1.9
35,20,20.000791634422264,35,20,7.916344222635985E-4,2
40,4,20.440811104129843,40,20,0.4408111041298426,0.4
40,5,20.298368156468243,40,20,0.2983681564682428,0.5
40,6,20.204059785533314,40,20,0.20405978553331394,0.6
40,7,20.140207400422597,40,20,0.1402074004225966,0.7000000000000001
40,8,20.096544621112663,40,20,0.09654462111266326,0.8
40,9.000000000000002,20.066547841365416,40,20,0.06654784136541636,0.9000000000000001
40,10,20.045896946149632,40,20,0.045896946149632356,1
40,11,20.03166640484431,40,20,0.031666404844308715,1.0999999999999999
40,12,20.021854943407718,40,20,0.021854943407717542,1.2
40,13.000000000000002,20.01508739545019,40,20,0.01508739545019111,1.3
40,14,20.010418180181706,40,20,0.010418180181705594,1.4000000000000001
40,15,20.007196247272454,40,20,0.007196247272453604,1.5
40,16,20.004972181293095,40,20,0.004972181293094735,1.6
40,17,20.003436540769176,40,20,0.0034365407691758776,1.7000000000000002
40,18.000000000000004,20.00237600349329,40,20,0.002376003493289147,1.8000000000000003
40,19,20.001643332890843,40,20,0.0016433328908433964,1.9
40,20,20.00113695347451,40,20,0.0011369534745107046,2
45,4,20.58589233650725,45,20,0.5858923365072499,0.4
45,5,20.39684411573746,45,20,0.3968441157374585,0.5
45,6,20.271553544087794,45,20,0.2715535440877943,0.6
45,7,20.186657622136657,45,20,0.18665762213665715,0.7000000000000001
45,8,20.128569968259185,45,20,0.12856996825918543,0.8
45,9.000000000000002,20.088644820572572,45,20,0.08864482057257206,0.9000000000000001
45,10,20.061149222169256,45,20,0.06114922216925578,1
45,11,20.042196826130585,45,20,0.04219682613058495,1.0999999999999999
45,12,20.029126959713835,45,20,0.029126959713835276,1.2
45,13.000000000000002,20.020110286379268,45,20,0.020110286379267706,1.3
45,14,20.013888352815094,45,20,0.013888352815094152,1.4000000000000001
45,15,20.009594395037567,45,20,0.009594395037566983,1.5
45,16,20.006629948380247,45,20,0.006629948380247441,1.6
45,17,20.004582856158212,45,20,0.004582856158211968,1.7000000000000002
45,18.000000000000004,20.0031689383561,45,20,0.003168938356100881,1.8000000000000003
45,19,20.00219202250936,45,20,0.002192022509358793,1.9
45,20,20.001516758476207,45,20,0.0015167584762068032,2
50,4,20.741803156520742,50,20,0.7418031565207421,0.4
50,5,20.50282292396565,50,20,0.502822923965649,0.5
50,6,20.344269024668883,50,20,0.34426902466888265,0.6
50,7,20.2367431677507,50,20,0.23674316775069926,0.7000000000000001
50,8,20.16312374885124,50,20,0.16312374885124115,0.8
50,9.000000000000002,20.112498283974038,50,20,0.1124982839740376,0.9000000000000001
50,10,20.07762051573447,50,20,0.07762051573446982,1
50,11,20.05357268613598,50,20,0.0535726861359791,1.0999999999999999
50,12,20.036985085389475,50,20,0.03698508538947465,1.2
50,13.000000000000002,20.02553942527302,50,20,0.025539425273020555,1.3
50,14,20.017640100072953,50,20,0.01764010007295269,1.4000000000000001
50,15,20.012187730768137,50,20,0.012187730768136618,1.5
50,16,20.008423047366517,50,20,0.008423047366516556,1.6
50,17,20.005823028765086,50,20,0.00582302876508578,1.7000000000000002
50,18.000000000000004,20.004026989730843,50,20,0.0040269897308427005,1.8000000000000003
50,19,20.002785906184762,50,20,0.0027859061847621547,1.9
50,20,20.001927943052454,50,20,0.0019279430524541397,2
55,4,20.90730422411728,55,20,0.9073042241172793,0.4
55,5,20.615492869157567,55,20,0.615492869157567,0.5
55,6,20.42166551169438,55,20,0.4216655116943784,0.6
55,7,20.290100071551137,55,20,0.29010007155113726,0.7000000000000001
55,8,20.199959279370518,55,20,0.1999592793705176,0.8
55,9.000000000000002,20.137940270133956,55,20,0.1379402701339565,0.9000000000000001
55,10,20.095196106708777,55,20,0.09519610670877654,1
55,11,20.06571545765898,55,20,0.06571545765897824,1.0999999999999999
55,12,20.045375483344504,55,20,0.04537548334450392,1.2
55,13.000000000000002,20.03133786243709,55,20,0.031337862437091246,1.3
55,14,20.021648042639544,55,20,0.02164804263954423,1.4000000000000001
55,15,20.014958810865952,55,20,0.014958810865952188,1.5
55,16,20.01033948328073,55,20,0.010339483280731088,1.6
55,17,20.007148807126413,55,20,0.007148807126412748,1.7000000000000002
55,18.000000000000004,20.00494447934326,55,20,0.004944479343258479,1.8000000000000003
55,19,20.003421075138295,55,20,0.0034210751382950377,1.9
55,20,20.00236781597703,55,20,0.0023678159770312845,2
60,4,21.081343035841243,60,20,1.0813430358412432,0.4
60,5,20.734166341955888,60,20,0.7341663419558877,0.5
60,6,20.5032860692538,60,20,0.5032860692538002,0.6
60,7,20.34642137122825,60,20,0.34642137122824934,0.7000000000000001
60,8,20.238868819910145,60,20,0.2388688199101452,0.8
60,9.000000000000002,20.164829482216028,60,20,0.1648294822160281,0.9000000000000001
60,10,20.113779556398352,60,20,0.11377955639835236,1
60,11,20.07855915834496,60,20,0.07855915834495875,1.0999999999999999
60,12,20.05425293023577,60,20,0.05425293023576927,1.2
60,13.000000000000002,20.037474565164327,60,20,0.037474565164327345,1.3
60,14,20.025890866999973,60,20,0.025890866999972673,1.4000000000000001
60,15,20.01789298638662,60,20,0.01789298638662018,1.5
60,16,20.01236918250804,60,20,0.012369182508038534,1.6
60,17,20.00855326099358,60,20,0.00855326099357967,1.7000000000000002
60,18.000000000000004,20.005916637633877,60,20,0.005916637633877286,1.8000000000000003
60,19,20.00409424571315,60,20,0.004094245713151423,1.9
60,20,20.00283411610136,60,20,0.002834116101361417,2
65,4,21.263059441512915,65,20,1.2630594415129153,0.4
65,5,20.858283966228573,65,20,0.8582839662285728,0.5
65,6,20.588760599757123,65,20,0.5887605997571228,0.6
65,7,20.40545934504875,65,20,0.4054593450487509,0.7000000000000001
65,8,20.2796851924881,65,20,0.279685192488099,0.8
65,9.000000000000002,20.19305244855464,65,20,0.19305244855463854,0.9000000000000001
65,10,20.133293534661927,65,20,0.13329353466192728,1
65,11,20.09205093762576,65,20,0.09205093762576055,1.0999999999999999
65,12,20.06358123179605,65,20,0.06358123179605002,1.2
65,13.000000000000002,20.04392471112096,65,20,0.043924711120961746,1.3
65,14,20.03035153248389,65,20,0.03035153248389122,1.4000000000000001
65,15,20.020978549082585,65,20,0.02097854908258512,1.5
65,16,20.01450409579376,65,20,0.014504095793760996,1.6
65,17,20.01003085399473,65,20,0.010030853994731359,1.7000000000000002
65,18.000000000000004,20.00693965503432,65,20,0.006939655034319259,1.8000000000000003
65,19,20.004802795577113,65,20,0.004802795577113272,1.9
65,20,20.003325037928917,65,20,0.0033250379289171406,2
70,4,21.452295012069328,70,20,1.452295012069328,0.4
70,5,20.987848811927567,70,20,0.9878488119275666,0.5
70,6,20.67812695689099,70,20,0.6781269568909885,0.6
70,7,20.467237798270464,70,20,0.46723779827046386,0.7000000000000001
70,8,20.3224083906781,70,20,0.322408390678099,0.8
70,9.000000000000002,20.222590862955464,70,20,0.22259086295546382,0.9000000000000001
70,10,20.153710050584074,70,20,0.15371005058407405,1
70,11,20.106160172418136,70,20,0.1061601724181358,1.0999999999999999
70,12,20.07333164537836,70,20,0.07333164537836012,1.2
70,13.000000000000002,20.050663682461416,70,20,0.050663682461415505,1.3
70,14,20.035010265617924,70,20,0.035010265617923864,1.4000000000000001
70,15,20.024200387985537,70,20,0.024200387985537475,1.5
70,16,20.01673315725174,70,20,0.016733157251739073,1.6
70,17,20.01157378894426,70,20,0.01157378894426131,1.7000000000000002
70,18.000000000000004,20.0080082567289,70,20,0.00800825672889971,1.8000000000000003
70,19,20.005543291992257,70,20,0.005543291992257338,1.9
70,20,20.00383844407969,70,20,0.003838444079690362,2
75,4,21.646743073338847,75,20,1.6467430733388468,0.4
75,5,21.12100694930207,75,20,1.1210069493020711,0.5
75,6,20.77006707324919,75,20,0.7700670732491908,0.6
75,7,20.530905125772527,75,20,0.5309051257725272,0.7000000000000001
75,8,20.366532895167477,75,20,0.36653289516747734,0.8
75,9.000000000000002,20.25317011883522,75,20,0.25317011883522156,0.9000000000000001
75,10,20.17489644738694,75,20,0.17489644738693855,1
75,11,20.120835054855014,75,20,0.12083505485501433,1.0999999999999999
75,12,20.083494346536373,75,20,0.08349434653637289,1.2
75,13.000000000000002,20.05770070266332,75,20,0.05770070266331828,1.3
75,14,20.039882680887686,75,20,0.039882680887686206,1.4000000000000001
75,15,20.027574165684054,75,20,0.027574165684054464,1.5
75,16,20.019069366324228,75,20,0.019069366324227843,1.6
75,17,20.01319167972888,75,20,0.013191679728880246,1.7000000000000002
75,18.000000000000004,20.009128855444988,75,20,0.009128855444988204,1.8000000000000003
75,19,20.00631959719287,75,20,0.006319597192870674,1.9
75,20,20.004376343010534,75,20,0.004376343010534356,2
80,4,21.848281874906082,80,20,1.8482818749060819,0.4
80,5,21.259382429622597,80,20,1.2593824296225975,0.5
80,6,20.865754410521756,80,20,0.8657544105217561,0.6
80,7,20.597210504023867,80,20,0.5972105040238667,0.7000000000000001
80,8,20.412488065842215,80,20,0.412488065842215,0.8
80,9.000000000000002,20.285007975186293,80,20,0.28500797518629284,0.9000000000000001
80,10,20.196943494471704,80,20,0.19694349447170367,1
80,11,20.136097015332123,80,20,0.1360970153321226,1.0999999999999999
80,12,20.094057432759538,80,20,0.09405743275953782,1.2
80,13.000000000000002,20.065011177560237,80,20,0.06501117756023689,1.3
80,14,20.044942377560833,80,20,0.04494237756083308,1.4000000000000001
80,15,20.031076693102136,80,20,0.031076693102136232,1.5
80,16,20.021494492779887,80,20,0.021494492779886798,1.6
80,17,20.014871287166052,80,20,0.014871287166052127,1.7000000000000002
80,18.000000000000004,20.0102925304526,80,20,0.010292530452598925,1.8000000000000003
80,19,20.007126115818675,80,20,0.007126115818675061,1.9
80,20,20.004935529664916,80,20,0.004935529664916061,2
85,4,22.056117326739987,85,20,2.0561173267399866,0.4
85,5,21.402342730430146,85,20,1.4023427304301457,0.5
85,6,20.96475468814268,85,20,0.9647546881426798,0.6
85,7,20.665887899354672,85,20,0.6658878993546722,0.7000000000000001
85,8,20.460127732138016,85,20,0.46012773213801594,0.8
85,9.000000000000002,20.318034417652978,85,20,0.3180344176529779,0.9000000000000001
85,10,20.219825274687324,85,20,0.2198252746873237,1
85,11,20.151943286541307,85,20,0.1519432865413073,1.0999999999999999
85,12,20.105028634852854,85,20,0.10502863485285374,1.2
85,13.000000000000002,20.07260630851276,85,20,0.07260630851276062,1.3
85,14,20.05020045620552,85,20,0.05020045620551983,1.4000000000000001
85,15,20.034717418887976,85,20,0.034717418887975526,1.5
85,16,20.02401587854197,85,20,0.02401587854197018,1.6
85,17,20.016617946605287,85,20,0.016617946605286704,1.7000000000000002
85,18.000000000000004,20.01150292355378,85,20,0.01150292355378113,1.8000000000000003
85,19,20.007965195175277,85,20,0.007965195175277273,1.9
85,20,20.005517419571728,85,20,0.0055174195717278,2
90,4,22.270335301905426,90,20,2.270335301905426,0.4
90,5,21.549968208078003,90,20,1.5499682080780026,0.5
90,6,21.067136465421868,90,20,1.0671364654218678,0.6
90,7,20.736992208906532,90,20,0.7369922089065319,0.7000000000000001
90,8,20.509493958761446,90,20,0.5094939587614462,0.8
90,9.000000000000002,20.352280720528025,90,20,0.35228072052802517,0.9000000000000001
90,10,20.243564568024063,90,20,0.24356456802406257,1
90,11,20.168390233950372,90,20,0.16839023395037245,1.0999999999999999
90,12,20.116419601687355,90,20,0.11641960168735466,1.2
90,13.000000000000002,20.080494337274313,90,20,0.08049433727431321,1.3
90,14,20.055662725221456,90,20,0.0556627252214561,1.4000000000000001
90,15,20.038500426093773,90,20,0.03850042609377269,1.5
90,16,20.026636389384027,90,20,0.026636389384027126,1.6
90,17,20.01843366768859,90,20,0.01843366768859056,1.7000000000000002
90,18.000000000000004,20.012761443471284,90,20,0.01276144347128394,1.8000000000000003
90,19,20.00883782260968,90,20,0.008837822609681467,1.9
90,20,20.006122704898296,90,20,0.006122704898295694,2
95,4,22.49102335789284,95,20,2.491023357892839,0.4
95,5,21.702340911145306,95,20,1.7023409111453063,0.5
95,6,21.172970021270572,95,20,1.1729700212705723,0.6
95,7,20.81057991926612,95,20,0.8105799192661216,0.7000000000000001
95,8,20.560630156124542,95,20,0.5606301561245424,0.8
95,9.000000000000002,20.387779226947757,95,20,0.3877792269477567,0.9000000000000001
95,10,20.268184967157246,95,20,0.2681849671572465,1
95,11,20.185454823214002,95,20,0.18545482321400186,1.0999999999999999
95,12,20.128242416921942,95,20,0.1282424169219425,1.2
95,13.000000000000002,20.08868381663592,95,20,0.08868381663592118,1.3
95,14,20.06133521370362,95,20,0.061335213703621605,1.4000000000000001
95,15,20.0424299535218,95,20,0.042429953521800456,1.5
95,16,20.029359000620357,95,20,0.029359000620356568,1.6
95,17,20.02032053693408,95,20,0.020320536934079314,1.7000000000000002
95,18.000000000000004,20.014069552814796,95,20,0.014069552814795827,1.8000000000000003
95,19,20.00974502321221,95,20,0.009745023212211379,1.9
95,20,20.006752104245596,95,20,0.0067521042455958025,2
100,4,22.718260661646074,100,20,2.718260661646074,0.4
100,5,21.85953758433793,100,20,1.8595375843379287,0.5
100,6,21.282322487716197,100,20,1.282322487716197,0.6
100,7,20.886705728594777,100,20,0.8867057285947766,0.7000000000000001
100,8,20.61357874069387,100,20,0.6135787406938711,0.8
100,9.000000000000002,20.42456173044081,100,20,0.4245617304408107,0.9000000000000001
100,10,20.293709758498103,100,20,0.2937097584981032,1
100,11,20.20315384662393,100,20,0.20315384662393043,1.0999999999999999
100,12,20.140509064141746,100,20,0.1405090641417459,1.2
100,13.000000000000002,20.097183240499437,100,20,0.09718324049943661,1.3
100,14,20.067223915501714,100,20,0.0672239155017138,1.4000000000000001
100,15,20.046510218577147,100,20,0.0465102185771471,1.5
100,16,20.03218667444579,100,20,0.032186674445789265,1.6
100,17,20.022280632770922,100,20,0.022280632770922182,1.7000000000000002
100,18.000000000000004,20.01542870919806,100,20,0.015428709198058499,1.8000000000000003
100,19,20.010687818994022,100,20,0.010687818994021825,1.9
100,20,20.00740633433324,100,20,0.0074063343332397835,2
